#{"t_start": 1654719670.180335, "env_id": "env.spec.id"}
r,l,t
-55,5,0.009002
-67,17,0.024006
-55,5,0.029007
-73,23,0.048135
-77,27,0.07114
-52,2,0.074141
-53,3,0.077142
-70,20,0.094145
-70,20,0.112149
-71,21,0.130153
-57,7,0.136155
-85,35,0.165161
-58,8,0.173163
-56,6,0.179165
-55,5,0.184165
-69,19,0.200169
-55,5,0.20517
-58,8,0.213172
-95,45,0.25018
-76,26,0.272186
-55,5,0.277187
-72,22,0.296191
-63,13,0.308193
-56,6,0.313195
-63,13,0.325197
-76,26,0.34721
-53,3,0.351207
-72,22,0.370211
-59,9,0.378212
-91,41,0.41222
-85,35,0.442227
-52,2,0.444227
-62,12,0.45523
-87,37,0.486237
-77,27,0.509243
-64,14,0.521245
-53,3,0.525245
-52,2,0.527246
26,24,0.548251
-58,8,0.555253
-54,4,0.559253
-72,22,0.578258
2,48,0.617266
-64,14,0.630269
-63,13,0.641377
-62,12,0.65238
-54,4,0.656381
-60,10,0.665382
-74,24,0.685387
-55,5,0.690388
-62,12,0.701391
-52,2,0.703391
-57,7,0.710393
-85,35,0.739399
-71,21,0.757405
-52,2,0.760404
-66,16,0.774407
-61,11,0.783409
-53,3,0.78741
-64,14,0.799413
-126,76,0.861427
-66,16,0.87543
-65,15,0.888433
-57,7,0.894434
-82,32,0.92144
-52,2,0.924441
-63,13,0.935443
-52,2,0.938444
-65,15,0.951447
-55,5,0.956448
-69,19,0.972452
-73,23,0.992456
-55,5,0.997458
-65,15,1.01046
-72,22,1.029465
-54,4,1.033466
-74,24,1.05447
-61,11,1.063473
-81,31,1.090478
-55,5,1.09548
-69,19,1.111484
-64,14,1.124486
-59,9,1.132488
-54,4,1.136489
-110,60,1.1865
-57,7,1.193501
-61,11,1.202503
-60,10,1.212506
-70,20,1.22951
-58,8,1.236511
-63,13,1.247514
-62,12,1.258516
-73,23,1.278521
-73,23,1.297525
-68,18,1.312528
-52,2,1.315529
-78,28,1.339535
-61,11,1.348537
-54,4,1.353538
-53,3,1.356539
-93,43,1.392546
-87,37,1.422553
-97,47,1.461562
-52,2,1.464562
-56,6,1.470564
-60,10,1.479566
-106,56,1.525577
-57,7,1.531577
-84,34,1.560584
-54,4,1.564585
-70,20,1.581589
-57,7,1.588591
-73,23,1.607595
-59,9,1.615597
-102,52,1.658606
-86,36,1.688613
-68,18,1.704617
-54,4,1.708617
-139,89,1.780638
-60,10,1.789641
-77,27,1.812646
-71,21,1.83065
-78,28,1.854655
-110,60,1.903666
-59,9,1.912668
-68,18,1.927672
-66,16,1.941675
-56,6,1.947677
-58,8,1.954678
-63,13,1.96568
-70,20,1.982684
-58,8,1.990686
-65,15,2.003689
-53,3,2.00669
-68,18,2.022693
-72,22,2.041698
-59,9,2.0497
-54,4,2.0537
-57,7,2.060702
-57,7,2.066703
-57,7,2.073705
-61,11,2.083707
-64,14,2.09571
-76,26,2.117715
-68,18,2.132718
-64,14,2.145721
-60,10,2.154723
-52,2,2.156724
-64,14,2.168726
-57,7,2.175728
-63,13,2.18673
-69,19,2.203734
-68,18,2.218737
-77,27,2.241743
-52,2,2.243743
-125,75,2.305757
-61,11,2.315759
-52,2,2.31776
