#{"t_start": 1655767717.36309, "env_id": "env.spec.id"}
r,l,t
-53,3,0.013003
-66,16,0.04901
-71,21,0.09402
-70,20,0.141032
-73,23,0.191042
-54,4,0.201044
-77,27,0.258057
-97,47,0.354079
-81,31,0.421094
-63,13,0.4501
-72,22,0.496111
-55,5,0.507113
-66,16,0.542309
-61,11,0.566314
-59,9,0.587318
-59,9,0.608324
-55,5,0.619326
-66,16,0.652333
-64,14,0.681339
-62,12,0.705345
-61,11,0.72935
-62,12,0.755357
-68,18,0.794364
-79,29,0.854378
-55,5,0.86438
-70,20,0.90939
-70,20,0.952401
-73,23,1.001411
-64,14,1.032418
-66,16,1.068426
-52,2,1.073427
-81,31,1.141442
-85,35,1.21646
-86,36,1.290476
-60,10,1.313481
-63,13,1.341487
-61,11,1.366493
-81,31,1.432507
-80,30,1.495521
-73,23,1.544533
-61,11,1.568538
-74,24,1.621551
-77,27,1.679563
-59,9,1.699567
-88,38,1.778585
-53,3,1.784586
-86,36,1.857602
-66,16,1.89161
-61,11,1.91574
-52,2,1.920767
-77,27,1.976777
-77,27,2.03179
-67,17,2.065798
-52,2,2.070798
-81,31,2.134814
-59,9,2.152817
-56,6,2.164819
-69,19,2.204828
-54,4,2.21283
-96,46,2.307853
-59,9,2.327857
-87,37,2.406873
-63,13,2.436881
-72,22,2.484892
-79,29,2.550907
-65,15,2.586914
-59,9,2.604919
-72,22,2.653117
-57,7,2.668121
-54,4,2.677122
-58,8,2.696127
-130,80,2.873166
-97,47,2.973188
-79,29,3.035203
-72,22,3.080212
-68,18,3.118221
-55,5,3.130224
-58,8,3.148227
-60,10,3.169233
-69,19,3.211241
-67,17,3.24625
-66,16,3.280679
-76,26,3.334691
-53,3,3.340693
-59,9,3.359697
-64,14,3.390703
-91,41,3.477723
-96,46,3.573745
-102,52,3.680769
-60,10,3.700773
-56,6,3.714776
-53,3,3.721778
-70,20,3.761787
-108,58,3.882814
-82,32,3.949829
-80,30,4.012843
-56,6,4.025846
-60,10,4.045851
-59,9,4.064855
-62,12,4.08986
-61,11,4.112865
-70,20,4.157876
-57,7,4.173879
-57,7,4.188883
-67,17,4.227892
-58,8,4.246896
-67,17,4.284904
-52,2,4.289905
-68,18,4.329914
-62,12,4.354919
-56,6,4.367923
-134,84,5.341326
-93,43,5.438348
-59,9,5.457352
-82,32,5.525367
-78,28,5.588382
-86,36,5.667399
-88,38,5.752418
-149,99,5.968467
-88,38,6.05086
-59,9,6.071865
-70,20,6.114874
-98,48,6.218898
-54,4,6.226899
-89,39,6.312919
-75,25,6.368932
-86,36,6.447949
-58,8,6.464953
-62,12,6.491959
-57,7,6.506962
-57,7,6.521966
-136,86,6.705006
-63,13,6.736013
-61,11,6.759019
-85,35,6.833035
-73,23,6.885047
-121,71,7.039081
-69,19,7.07809
-100,50,7.187115
-61,11,7.21212
-15,65,7.357152
-59,9,7.378157
-53,3,7.386159
-52,2,7.39216
-57,7,7.408165
-89,39,7.495183
-81,31,7.561198
-110,60,7.696446
-70,20,7.743457
-52,2,7.749458
-59,9,7.770464
-75,25,7.828477
-107,57,7.953504
-58,8,7.974509
-94,44,8.089535
-83,33,8.176553
-56,6,8.195559
-100,100,8.460618
-59,9,8.485624
-60,10,8.51363
-61,11,8.543636
-96,46,8.665664
-52,2,8.671665
-84,34,8.758685
-53,3,8.766686
-91,41,8.87171
-63,13,8.903717
-61,11,8.931723
-134,84,9.140769
-100,100,9.395827
-60,10,9.421833
-55,5,9.435836
-61,11,9.463842
-75,25,9.527856
-66,16,9.569866
-76,26,9.63088
-79,29,9.705896
-81,31,9.783914
-62,12,9.81492
-88,38,9.911942
-100,100,10.997185
-99,49,11.113211
-62,12,11.143218
-103,53,11.265403
-38,88,11.468448
-81,31,11.539464
-55,5,11.552467
-93,43,11.654489
-100,100,11.887542
-65,15,11.923549
-39,89,12.131596
-54,4,12.140599
-18,68,12.298058
-60,10,12.321063
-147,97,12.550115
-86,36,12.639134
24,26,12.706281
-69,19,12.750291
-108,58,12.892323
24,26,12.957338
-52,2,12.962339
-126,76,13.145379
-76,26,13.209393
-76,26,13.273407
-74,24,13.330399
-67,17,13.370408
-72,22,13.426424
-128,78,13.607368
-89,39,13.706391
-100,100,13.962447
-64,14,13.996604
-124,74,14.186646
3,47,14.308673
-56,6,14.321676
-139,89,14.540726
-102,52,14.666753
-55,5,14.679756
-65,15,14.717764
-58,8,14.738769
-54,4,14.750771
-86,36,14.840792
-104,54,14.971821
-94,44,15.085847
-80,30,15.164051
-62,12,15.197057
-70,20,15.248069
-52,2,15.253071
-76,26,15.320085
-62,12,15.350092
-100,100,15.60815
-100,100,16.762542
-84,34,16.84756
-65,15,16.88657
-100,100,17.144627
-129,79,17.338938
-100,100,17.582492
-150,100,17.831674
-100,100,18.092732
-124,74,18.281857
-12,62,18.437892
-68,18,18.483903
-61,11,18.510909
-41,91,18.727957
-70,20,18.777968
-144,94,19.015022
-35,85,19.228069
-31,81,19.436116
-13,63,19.605155
-108,58,19.757189
-100,100,20.007244
-60,10,20.033249
-100,100,20.279586
-100,100,20.523642
-85,35,20.61066
-14,64,20.774697
-100,100,21.034756
-100,100,21.287812
-6,56,21.431844
-72,22,21.489857
-11,61,21.648893
-29,79,21.857141
-100,100,23.015702
-82,32,23.09872
-11,61,23.253754
-148,98,23.505811
-90,40,23.605833
-39,89,23.83222
-54,4,23.842222
-100,100,24.096279
-100,100,24.341335
-100,100,24.599392
-52,2,24.607394
-80,30,24.68141
-54,4,24.692414
-100,100,24.935467
-97,47,25.049493
-115,65,25.201527
30,20,25.251538
9,41,25.344558
-56,6,25.359562
-87,37,25.446581
-100,100,25.686636
-70,20,25.738647
-77,27,25.802661
-10,60,25.943693
-100,100,26.172744
-101,51,26.28977
-100,100,26.520821
-81,31,26.591837
-100,100,26.832891
-42,92,27.051941
-63,13,27.082947
-116,66,27.235982
-14,64,27.384148
-68,18,27.426157
-71,21,27.477169
-77,27,27.540182
-88,38,27.630203
-103,53,27.753438
-74,24,28.628632
26,24,28.684646
-30,80,28.865686
-100,100,29.095737
-67,17,29.133746
-100,100,29.358796
-70,20,29.403806
-100,100,29.623995
-91,41,29.715015
-100,100,29.934064
-61,11,29.957069
-100,100,30.18412
-100,100,30.403169
4,46,30.508193
-115,65,30.654226
11,39,30.743246
-61,11,30.769251
-100,100,31.006305
-13,63,31.154338
14,36,31.238356
-96,46,31.353382
-20,70,31.514417
-97,47,31.633445
-10,60,31.775477
-5,55,31.902504
16,34,31.977661
-115,65,32.120692
-134,84,32.312736
36,14,32.343742
-62,12,32.370748
-65,15,32.406756
-108,58,32.538786
-101,51,32.651811
23,27,32.712824
-41,91,32.907444
-79,29,32.97046
-129,79,33.143497
-100,100,34.174732
-100,100,34.408784
-58,8,34.428789
-29,79,34.616467
18,32,34.693991
-3,53,34.829021
8,42,34.929043
-19,69,35.09208
-100,100,35.328132
27,23,35.382144
-100,100,35.609121
-59,9,35.630124
0,50,35.749151
38,12,35.778157
13,37,35.871336
21,29,35.944353
-100,100,36.180223
-17,67,36.337256
2,48,36.448281
33,17,36.48929
19,31,36.561306
-38,88,36.766353
-78,28,36.835369
-100,100,37.068421
-100,100,37.305474
8,42,37.404704
27,23,37.457716
-116,66,37.61375
28,22,37.667762
-89,39,37.759365
-100,100,37.990818
8,42,38.087839
-9,59,38.228872
-100,100,38.468841
10,40,38.565701
