#{"t_start": 1656778839.0405617, "env_id": "env.spec.id"}
r,l,t
-74,24,0.020005
-82,32,0.040009
-81,31,0.058014
-71,21,0.072017
-60,10,0.078018
-78,28,0.096022
-74,24,0.111026
-65,15,0.121028
-81,31,0.140032
-72,22,0.154035
-55,5,0.159036
-57,7,0.163037
-52,2,0.165037
-72,22,0.181042
-67,17,0.193044
-65,15,0.203046
-70,20,0.218049
-107,57,0.255058
-56,6,0.26106
-54,4,0.26406
-58,8,0.270061
-92,42,0.296067
-59,9,0.303069
-94,44,0.329074
-72,22,0.344078
-56,6,0.348078
-54,4,0.353079
-85,35,0.375085
-57,7,0.380086
-56,6,0.384086
-66,16,0.394089
-68,18,0.409092
-54,4,0.412093
-69,19,0.424096
-64,14,0.434098
-75,25,0.450101
-82,32,0.470106
-53,3,0.473107
-53,3,0.476107
-82,32,0.496111
-79,29,0.514116
-58,8,0.520117
-53,3,0.522118
-57,7,0.527118
-58,8,0.53312
-93,43,0.559126
-68,18,0.571129
-58,8,0.57713
-100,50,0.607137
-59,9,0.614138
-81,31,0.633143
-64,14,0.644145
-71,21,0.658148
-75,25,0.674152
-57,7,0.679153
-76,26,0.695156
-56,6,0.699157
-71,21,0.71216
-55,5,0.715161
-106,56,0.749168
-70,20,0.762171
-73,23,0.778175
-52,2,0.780176
-75,25,0.796179
-73,23,0.811183
-59,9,0.817184
-64,14,0.825186
-73,23,0.839189
-68,18,0.851192
-61,11,0.859193
-68,18,0.870195
-58,8,0.876197
-105,55,0.909204
-75,25,0.925208
-54,4,0.927208
-83,33,0.948213
-53,3,0.950214
-61,11,0.957215
-94,44,0.984221
-61,11,0.991224
-56,6,0.996224
-61,11,1.003225
-102,52,1.035233
-82,32,1.055237
-86,36,1.078243
-52,2,1.079243
-62,12,1.087244
-93,43,1.11425
-66,16,1.124253
-53,3,1.127253
-54,4,1.130254
-53,3,1.132254
-77,27,1.150258
-61,11,1.157259
-61,11,1.164262
-95,45,1.193269
-63,13,1.203271
-63,13,1.212273
-86,36,1.233823
-61,11,1.240824
-53,3,1.243825
-71,21,1.257459
-54,4,1.26246
-77,27,1.279464
-59,9,1.285465
-87,37,1.30747
-68,18,1.321474
-60,10,1.330475
-79,29,1.349479
-57,7,1.354481
-52,2,1.356481
-63,13,1.365483
-63,13,1.374486
-86,36,1.39549
-60,10,1.402492
-57,7,1.407493
-69,19,1.419495
-53,3,1.422497
-84,34,1.443501
-53,3,1.445501
-53,3,1.448502
-74,24,1.463505
-63,13,1.472508
-52,2,1.473508
-67,17,1.48651
-77,27,1.503514
-80,30,1.522519
-54,4,1.525519
-54,4,1.52852
-69,19,1.540523
-54,4,1.544523
-61,11,1.551525
-63,13,1.560527
-57,7,1.566528
-80,30,1.585533
-59,9,1.591534
-59,9,1.597535
-59,9,1.603537
-83,33,1.623541
-52,2,1.625542
