#{"t_start": 1655236610.178394, "env_id": "env.spec.id"}
r,l,t
-3,53,0.10913
-52,2,0.11513
-93,43,0.198675
-54,4,0.206677
-55,5,0.214679
-71,21,0.247686
-73,23,0.301699
-52,2,0.3077
-54,4,0.316702
-65,15,0.347709
7,43,0.422726
-122,72,0.550886
-80,30,0.6079
-61,11,0.628904
-75,25,0.679591
-54,4,0.687621
-59,9,0.706625
-56,6,0.718628
-70,20,0.761569
-59,9,0.779572
-59,9,0.796579
-97,47,0.881254
-69,19,0.916937
-53,3,0.922939
-62,12,0.945847
-61,11,0.967361
-83,33,1.034916
-69,19,1.070923
-74,24,1.114471
-56,6,1.125474
-77,27,1.17499
-59,9,1.192997
-100,50,1.288074
-59,9,1.306652
-55,5,1.316651
-84,34,1.38166
-78,28,1.437181
-55,5,1.447184
-95,45,1.536411
-75,25,1.584956
-68,18,1.622295
-53,3,1.628296
-69,19,1.668842
-71,21,1.709854
-78,28,1.766579
-65,15,1.798542
-56,6,1.810631
-54,4,1.819234
-64,14,1.847242
-56,6,1.863247
-57,7,1.877251
-61,11,1.901257
-55,5,1.910263
-55,5,1.920771
-55,5,1.929774
-92,42,2.009802
-62,12,2.034826
-52,2,2.038814
-64,14,2.068824
-70,20,2.107344
-63,13,2.133634
-55,5,2.144643
-83,33,2.208119
39,11,2.232171
-101,51,2.333899
-52,2,2.337903
-91,41,2.420135
-59,9,2.440139
-78,28,2.497163
-71,21,2.539065
-70,20,2.579232
-55,5,2.590231
-74,24,2.637376
-52,2,2.641377
-66,16,2.673891
-53,3,2.679893
-66,16,2.711427
-60,10,2.732808
-71,21,2.774561
-85,35,2.841131
-100,100,3.030809
-71,21,3.07288
-55,5,3.083445
-53,3,3.089445
-57,7,3.104353
-71,21,3.144699
-82,32,3.206196
-66,16,3.238203
-95,45,3.316505
-119,69,3.44554
-63,13,3.471051
-77,27,3.521719
-54,4,3.528721
-54,4,3.537726
-58,8,3.5527
-58,8,3.568213
-52,2,3.571887
-55,5,3.581889
-60,10,3.600088
-68,18,3.634289
-54,4,3.642797
-66,16,3.673463
-87,37,3.745825
-68,18,3.781838
-52,2,3.786839
-59,9,3.802842
-77,27,3.857085
-72,22,3.8991
-54,4,3.909104
-52,2,3.912105
-70,20,3.9514
-55,5,3.960393
-64,14,3.988412
-52,2,3.992413
-87,37,5.003109
-56,6,5.015112
-89,39,5.090186
-94,44,5.175725
-54,4,5.184726
-98,48,5.278756
-141,91,5.458632
-62,12,5.481838
-78,28,5.536863
-58,8,5.552848
-83,33,5.619587
-84,34,5.688177
-103,53,5.791136
-75,25,5.840154
-66,16,5.871166
-81,31,5.930872
-140,90,6.102725
-99,49,6.198221
-117,67,6.337023
-65,15,6.368102
-60,10,6.386106
-73,23,6.425801
-133,83,6.585713
-92,42,6.667404
