#{"t_start": 1656721865.8539727, "env_id": "env.spec.id"}
r,l,t
-101,51,0.120026
-60,10,0.145032
-58,8,0.163037
-53,3,0.170038
-54,4,0.181041
-70,20,0.227232
-59,9,0.245237
-59,9,0.265241
-58,8,0.28225
-52,2,0.28825
-70,20,0.330259
-91,41,0.41738
-56,6,0.430382
-70,20,0.4704
-72,22,0.516424
-56,6,0.52943
-83,33,0.597375
-80,30,0.661368
-61,11,0.683378
-56,6,0.696195
-54,4,0.705201
-54,4,0.714063
-84,34,0.784345
-52,2,0.789346
-56,6,0.80237
-67,17,0.840465
-62,12,0.865473
-67,17,0.900361
-54,4,0.909364
-59,9,0.931376
-56,6,0.947385
-52,2,0.95539
-57,7,0.969396
-52,2,0.9744
-121,71,1.122627
-91,41,1.206646
-64,14,1.234653
-72,22,1.281664
-71,21,1.325674
-79,29,1.386687
-76,26,1.440699
-52,2,1.446701
-57,7,1.462705
-82,32,1.52972
-92,42,1.61874
-67,17,1.656748
-54,4,1.66575
-55,5,1.676753
-75,25,1.727764
-56,6,1.740767
-81,31,1.805782
-82,32,1.870797
-70,20,1.911806
-52,2,1.916807
-52,2,1.920808
-116,66,2.054838
-56,6,2.067841
-59,9,2.087846
-65,15,2.121854
-79,29,2.183868
-52,2,2.188869
-61,11,2.21205
-73,23,2.261061
-74,24,2.310072
-58,8,2.328076
-65,15,2.359083
-66,16,2.394091
-57,7,2.408094
-58,8,2.426098
-85,35,2.498115
-64,14,2.529122
-118,68,2.668153
-107,57,2.78618
-68,18,2.823188
-60,10,2.845193
-59,9,2.865198
-64,14,2.894204
-84,34,2.967221
-58,8,2.983224
-55,5,2.995227
-68,18,3.033236
-94,44,3.128257
-55,5,3.14026
-59,9,3.158264
-57,7,3.173268
-59,9,3.191272
-77,27,3.248285
-93,43,3.335921
-61,11,3.359927
-54,4,3.369929
-56,6,3.383932
-76,26,3.435944
-53,3,3.442945
-81,31,3.508961
-52,2,3.512962
-77,27,3.571158
-73,23,3.62217
-68,18,3.661178
-65,15,3.69419
-106,56,3.810216
-70,20,3.859227
-63,13,3.888234
-53,3,3.895237
-60,10,3.92024
-56,6,3.935245
-59,9,3.955249
-76,26,4.009262
-130,80,4.1793
-66,16,4.213307
-58,8,4.230312
-59,9,4.248315
-91,41,4.335335
-58,8,4.352339
-52,2,4.35734
-109,59,5.328943
-97,47,5.424966
-89,39,5.504983
-57,7,5.519987
-61,11,5.543992
-123,73,5.69803
-74,24,5.748041
-69,19,5.79005
-79,29,5.850064
-29,79,6.0101
-53,3,6.018103
-73,23,6.067112
-52,2,6.074115
-54,4,6.083116
-66,16,6.118125
-53,3,6.125126
-60,10,6.146131
-97,47,6.245154
-65,15,6.278219
9,41,6.365231
-65,15,6.403239
-70,20,6.450249
-98,48,6.571277
-56,6,6.58728
-66,16,6.62929
-56,6,6.645294
-73,23,6.703307
-53,3,6.71331
-55,5,6.726312
-111,61,6.883348
-84,34,6.965366
-68,18,7.009376
-68,18,7.054386
-72,22,7.112399
-73,23,7.170413
-98,48,7.298442
-60,10,7.326449
-107,57,7.471481
28,22,7.527493
-53,3,7.536496
-66,16,7.579506
-57,7,7.59851
-81,31,7.677698
-121,71,7.841736
-81,31,7.90675
-96,46,8.001772
-94,44,8.096793
-64,14,8.133801
-71,21,8.180812
-105,55,8.290837
-88,38,8.369027
-63,13,8.399034
-81,31,8.464048
-60,10,8.485053
-65,15,8.51606
-60,10,8.538065
-96,46,8.633088
-54,4,8.642088
-81,31,8.708103
-78,28,8.770118
-78,28,8.840134
-119,69,8.986166
-100,100,9.186391
-55,5,9.196393
-54,4,9.204394
-53,3,9.209396
-57,7,9.224399
-62,12,9.246404
-88,38,9.318585
-98,48,9.404604
-117,67,9.523631
-67,17,9.554638
-54,4,9.56264
-56,6,9.574643
-102,52,9.669664
-132,82,10.566763
-61,11,10.589769
-52,2,10.59377
-98,48,10.682789
-91,41,10.759808
-91,41,10.839825
-16,66,10.961013
-52,2,10.967998
-94,44,11.049128
-54,4,11.057132
-79,29,11.116066
-10,60,11.232226
-100,100,11.414709
-73,23,11.455726
-111,61,11.564808
-85,35,11.626836
-148,98,11.802013
-73,23,11.845032
-63,13,11.869042
-59,9,11.886051
-91,41,11.969921
-104,54,12.069944
-81,31,12.126957
-60,10,16.563728
-89,39,16.632745
-100,100,16.806784
-68,18,16.838791
-60,10,16.856796
-93,43,16.931813
-60,10,16.949816
-65,15,16.976823
-122,72,17.100851
-124,74,17.23088
-76,26,17.27589
-94,44,17.351908
-82,32,17.408447
-86,36,17.471462
-67,17,17.501468
-99,49,17.589488
-100,100,17.759526
-63,13,17.784532
-77,27,17.832544
-71,21,17.870552
-149,99,18.043591
-65,15,18.071598
-52,2,18.075599
-90,40,18.149615
-87,37,18.219631
-59,9,18.236635
-68,18,18.269642
-144,94,18.441681
-53,3,18.448683
-120,70,18.573864
-127,77,19.423204
-101,51,19.511224
-64,14,19.535229
-65,15,19.562236
-54,4,19.570238
-75,25,19.614247
-24,74,19.740276
-100,100,19.913315
-134,84,20.056499
-100,100,20.229537
-56,6,20.24054
-59,9,20.256544
-54,4,20.264546
-81,31,20.318558
-100,100,20.489596
-56,6,20.500599
-77,27,20.547609
-64,14,20.572615
-53,3,20.578617
-79,29,20.628628
-83,33,20.685641
-91,41,20.758657
-87,37,20.822672
34,16,20.853679
-108,58,20.953701
-112,62,21.059725
-61,11,21.082731
-100,100,21.25777
-70,20,21.292301
-59,9,21.308304
-100,100,21.479343
-96,46,21.558361
-140,90,21.713442
-64,14,21.738451
-85,35,21.798475
-52,2,21.802478
-100,100,21.97355
-100,50,22.058583
-89,39,22.125896
-79,29,22.175918
-100,100,22.346992
-119,69,22.466618
-67,17,22.495625
-58,8,22.510628
-103,53,22.600648
-77,27,22.64766
-66,16,22.675796
-101,51,22.764817
-24,74,23.614806
-65,15,23.641812
4,46,23.723831
-81,31,23.777843
-96,46,23.858861
-33,83,24.008895
-59,9,24.027899
-76,26,24.07291
-59,9,24.088913
-72,22,24.127923
-100,100,24.302962
-79,29,24.354974
-56,6,24.364976
-82,32,24.420989
-79,29,24.473
21,29,24.524012
-100,100,24.698051
18,32,24.754064
-54,4,24.762067
-83,33,24.82208
-64,14,24.852086
