#{"t_start": 1654694396.7932754, "env_id": "env.spec.id"}
r,l,t
-62,12,0.035134
-105,55,0.162162
-75,25,0.219176
-52,2,0.224177
-53,3,0.232179
-52,2,0.23718
-62,12,0.264186
-55,5,0.27719
-54,4,0.286191
-67,17,0.3242
-64,14,0.355206
-74,24,0.410219
-92,42,0.501239
-66,16,0.537248
-55,5,0.549251
-54,4,0.558252
-62,12,0.585258
-102,52,0.698284
-81,31,0.7673
-61,11,0.792305
-60,10,0.81531
-88,38,0.898329
-58,8,0.916333
-56,6,0.930336
-56,6,0.944339
-58,8,0.962344
-52,2,0.967345
-58,8,0.986349
-120,70,1.139384
-79,29,1.203398
-70,20,1.246407
-52,2,1.251408
-68,18,1.292418
-73,23,1.342429
-76,26,1.399446
-65,15,1.433453
-54,4,1.443455
33,17,1.480464
-82,32,1.55048
-62,12,1.577486
-62,12,1.603491
-73,23,1.654504
-65,15,1.687511
-58,8,1.705515
-89,39,1.791534
-72,22,1.838545
-70,20,1.882555
-74,24,1.935567
-81,31,2.001585
-54,4,2.011587
-71,21,2.057598
-52,2,2.062599
-76,26,2.118611
-60,10,2.141617
-77,27,2.19963
-105,55,2.317657
-76,26,2.37467
-80,30,2.441684
-52,2,2.447686
-82,32,2.520702
-62,12,2.547709
-59,9,2.570713
-62,12,2.60272
-58,8,2.624726
-74,24,2.685739
-62,12,2.716746
-72,22,2.773904
-54,4,2.784907
-79,29,2.857924
-81,31,2.935941
-52,2,2.941942
-63,13,2.973949
-100,100,3.221005
-53,3,3.230007
-70,20,3.281019
-70,20,3.33103
-53,3,3.339032
-84,34,3.425051
-57,7,3.443055
-54,4,3.454058
-68,18,3.499068
-79,29,3.572084
-82,32,3.654103
-73,23,3.713116
-93,43,3.822258
-60,10,3.848264
-72,22,3.904276
-56,6,3.919279
-72,22,3.974292
-86,36,4.064312
-54,4,4.075315
-57,7,4.093442
-72,22,4.149455
-89,39,4.247477
-94,44,4.356502
-64,14,4.39351
-68,18,4.43852
-52,2,4.444521
-57,7,4.463526
-61,11,4.494533
-73,23,4.554546
-56,6,4.57155
-54,4,4.582553
-76,26,4.649568
-59,9,4.672573
-58,8,4.693578
-78,28,4.764594
-66,16,4.804603
-104,54,5.755817
-64,14,5.791825
-73,23,5.849838
-54,4,5.860842
-73,23,5.917853
-52,2,5.923855
-76,26,5.987869
18,32,6.067887
-77,27,6.133902
-73,23,6.189914
-52,2,6.195916
-91,41,6.294938
-61,11,6.322945
-57,7,6.339948
-103,53,6.469978
-52,2,6.474979
-55,5,6.488982
-82,32,6.568
-62,12,6.598006
-89,39,6.694139
-66,16,6.735149
-130,80,6.931192
-32,82,7.132238
-52,2,7.138239
-93,43,7.245388
-59,9,7.267394
-91,41,7.368416
-103,53,7.502446
-65,15,7.540454
-60,10,7.565461
-52,2,7.571461
-132,82,7.768507
-80,30,7.841522
-72,22,7.895535
-63,13,7.927541
-55,5,7.940545
-106,56,8.077575
-64,14,8.111584
-80,30,8.1846
-76,26,8.247617
-148,98,8.485673
-85,35,8.570692
-58,8,8.590697
-150,100,8.837752
-54,4,8.848755
-53,3,8.856756
-59,9,8.880762
9,41,8.985926
-109,59,9.133959
-75,25,9.196974
-68,18,9.241984
-71,21,9.292995
-132,82,9.49304
20,30,9.567176
-63,13,9.599183
-8,58,9.740215
-52,2,9.745215
-77,27,9.81123
-111,61,9.959264
-96,46,10.071289
-62,12,10.101296
-81,31,10.180315
-56,6,10.196318
-150,100,10.441372
-77,27,10.508388
-57,7,10.526392
-70,20,10.575402
-62,12,10.605409
-57,7,10.623413
-102,52,11.55374
-73,23,11.610752
-81,31,11.688769
-85,35,11.774788
-70,20,11.824801
-30,80,12.023845
-93,43,12.130869
-58,8,12.151874
-29,79,12.347921
-5,55,12.490953
-94,44,12.603979
-67,17,12.647989
-69,19,12.697
-58,8,12.718004
10,40,12.819027
-61,11,12.847034
-110,60,12.997067
-107,57,13.137099
-129,79,13.333143
-23,73,13.519185
-84,34,13.605204
-100,100,13.851369
-100,100,14.096423
-99,49,14.227453
-104,54,14.366485
-54,4,14.38049
-56,6,14.397493
-85,35,14.494519
19,31,14.580547
-70,20,14.636086
-96,46,14.761519
-22,72,14.953094
37,13,14.987101
-121,71,15.163144
-58,8,15.184149
-82,32,15.265167
-69,19,15.313178
-112,62,15.467212
-39,89,15.687262
-70,20,15.737273
-94,44,15.846417
-4,54,15.980448
-80,30,16.056465
-90,40,16.156487
-135,85,16.368057
-57,7,16.386062
-57,7,16.404066
-115,65,16.566103
-60,10,16.591108
-83,33,16.673126
-127,77,17.670351
-52,2,17.676353
-68,18,17.720362
-34,84,17.926409
-60,10,17.951414
-73,23,18.008427
-66,16,18.047436
-84,34,18.131454
-125,75,18.313496
-113,63,18.46653
-86,36,18.556551
-9,59,18.701098
-137,87,18.913146
-140,90,19.132716
-60,10,19.158722
-71,21,19.209734
14,36,19.298753
29,21,19.351765
-89,39,19.446787
-64,14,19.483795
-66,16,19.522804
-94,44,19.630828
-61,11,19.657835
20,30,19.731851
-1,51,19.854878
-84,34,19.937898
33,17,19.978907
-59,9,20.002053
-82,32,20.08007
-81,31,20.158088
-93,43,20.263112
17,33,20.34313
-131,81,20.542307
-80,30,20.617324
-87,37,20.710345
-100,100,20.957401
-64,14,20.991408
-61,11,21.018415
-84,34,21.104434
8,42,21.209457
-93,43,21.315001
-93,43,21.421024
-67,17,21.463034
-76,26,21.529048
-45,95,21.766103
-53,3,21.775104
-105,55,21.909659
-60,10,21.934664
-2,52,22.060692
-64,14,22.0957
3,47,22.208725
-81,31,22.283742
-12,62,22.432776
-55,5,22.445779
1,49,23.355102
6,44,23.461126
-59,9,23.483131
-63,13,23.515138
-62,12,23.545144
-53,3,23.553146
26,24,23.612159
37,13,23.644167
3,47,23.758193
-87,37,23.848368
38,12,23.877373
-55,5,23.890376
-84,34,23.973395
11,39,24.067416
22,28,24.135431
-100,50,24.256459
-100,100,24.497513
-63,13,24.52952
14,36,24.617543
32,18,24.661553
-4,54,24.791582
22,28,24.860598
15,35,24.945616
-90,40,25.042638
-52,2,25.04864
-146,96,25.279692
-73,23,25.335815
29,21,25.386827
-66,16,25.426836
27,23,25.482849
8,42,25.584872
-16,66,25.743907
29,21,25.795919
-62,12,25.825926
-79,29,25.896942
22,28,25.965076
3,47,26.079103
-100,50,26.201129
36,14,26.236137
-71,21,26.287149
28,22,26.341161
-81,31,26.418179
-27,77,26.621227
29,21,26.675238
-71,21,26.727251
33,17,26.773261
-71,21,26.830274
30,20,26.880285
29,21,26.933297
1,49,27.053324
32,18,27.098334
-72,22,27.152346
-65,15,27.190355
18,32,27.268372
21,29,27.354391
-85,35,27.446412
-79,29,27.517428
-64,14,27.553437
23,27,27.625453
-100,100,27.902515
-61,11,27.936522
6,44,28.100559
32,18,28.155572
-24,74,28.355617
23,27,28.423632
9,41,28.532657
16,34,29.429027
-57,7,29.445031
22,28,29.505044
-54,4,29.515047
-67,17,29.553056
32,18,29.598066
40,10,29.621071
30,20,29.666081
22,28,29.728095
15,35,29.803112
38,12,29.829117
20,30,29.894132
26,24,29.948145
34,16,29.984152
-57,7,30.00028
-80,30,30.068296
16,34,30.147313
24,26,30.209327
19,31,30.280344
-71,21,30.327354
-82,32,30.397369
22,28,30.458383
-67,17,30.495391
-27,77,30.66943
31,19,30.716441
-52,2,30.722443
2,48,30.838469
-9,59,30.969498
14,36,31.048516
-65,15,31.082524
32,18,31.122533
-60,10,31.144538
12,38,31.227556
33,17,31.265565
30,20,31.309575
25,25,31.365588
14,36,31.445125
36,14,31.476132
22,28,31.540146
36,14,31.572153
24,26,31.630166
7,43,31.723187
33,17,31.761196
4,46,31.883223
23,27,31.981246
32,18,32.037258
24,26,32.102272
37,13,32.13228
12,38,32.217299
33,17,32.254307
10,40,32.342327
-57,7,32.35933
-57,7,32.375334
-60,10,32.39834
11,39,32.487359
18,32,32.559375
-96,46,32.660398
35,15,32.694406
-68,18,32.734937
22,28,32.797952
-54,4,32.807954
27,23,32.859966
33,17,32.897974
28,22,32.947985
17,33,33.021002
28,22,33.070013
23,27,33.130026
30,20,33.174037
-67,17,33.213045
24,26,33.270058
16,34,33.349076
27,23,33.404089
27,23,33.458101
-55,5,33.471103
-55,5,33.484106
25,25,33.54312
27,23,33.595131
-60,10,33.618136
32,18,33.657145
13,37,33.739164
-2,52,33.85419
28,22,33.902202
-66,16,33.937208
27,23,33.98722
15,35,34.904534
28,22,34.958546
25,25,35.01656
36,14,35.047568
35,15,35.081575
35,15,35.114582
28,22,35.161593
-78,28,35.222606
21,29,35.28662
24,26,35.344634
33,17,35.383642
35,15,35.41865
-61,11,35.442656
32,18,35.482834
21,29,35.546848
7,43,35.639869
31,19,35.681879
15,35,35.756895
30,20,35.799905
-55,5,35.811907
30,20,35.854917
9,41,35.943937
37,13,35.971944
36,14,36.002951
32,18,36.04296
39,11,36.066965
30,20,36.109974
24,26,36.165988
30,20,36.228002
24,26,36.294016
38,12,36.321022
38,12,36.348028
35,15,36.382036
-68,18,36.421045
35,15,36.454052
14,36,36.531069
28,22,36.57808
18,32,36.646096
34,16,36.687106
28,22,36.763121
37,13,36.797129
20,30,36.883308
28,22,36.932319
40,10,36.956325
33,17,36.996334
22,28,37.058348
30,20,37.101358
34,16,37.136365
27,23,37.186377
30,20,37.231387
27,23,37.281398
12,38,37.394423
17,33,37.504449
28,22,37.568464
30,20,37.622474
34,16,37.658483
22,28,37.729499
25,25,37.784511
29,21,37.830522
33,17,37.86753
31,19,37.90854
30,20,37.952549
22,28,38.014564
27,23,38.071576
32,18,38.126588
-61,11,38.150594
-62,12,38.1776
-57,7,38.192746
-52,2,38.198748
34,16,38.233755
28,22,38.280766
33,17,38.317774
30,20,38.360784
29,21,38.406794
19,31,38.472809
36,14,38.503816
27,23,38.553827
24,26,38.60984
34,16,38.644848
21,29,38.707862
35,15,38.74087
26,24,38.792881
-52,2,38.797882
28,22,38.845894
34,16,38.881901
11,39,38.96792
35,15,38.999928
32,18,39.040937
-52,2,39.045938
-62,12,39.072944
17,33,39.14296
29,21,39.18797
29,21,39.23298
23,27,39.291105
20,30,39.35412
31,19,39.395129
29,21,39.440139
28,22,39.48715
35,15,39.520157
36,14,39.550167
26,24,40.368502
29,21,40.41464
37,13,40.443646
32,18,40.488656
28,22,40.563673
40,10,40.59368
31,19,40.649693
31,19,40.704704
39,11,40.735712
24,26,40.801726
29,21,40.854739
29,21,40.901749
30,20,40.94688
23,27,41.006894
-58,8,41.024898
39,11,41.049904
25,25,41.105916
-61,11,41.131923
36,14,41.16693
37,13,41.195936
26,24,41.247948
32,18,41.287957
33,17,41.324966
22,28,41.384979
32,18,41.423988
35,15,41.457996
32,18,41.497004
40,10,41.520009
22,28,41.583024
26,24,41.635036
39,11,41.659041
24,26,41.715054
34,16,41.749062
27,23,41.799073
30,20,41.842082
30,20,41.885092
34,16,41.920099
32,18,41.958108
32,18,41.998117
35,15,42.031125
-52,2,42.036126
-57,7,42.05213
27,23,42.103141
33,17,42.140149
-57,7,42.156153
37,13,42.184159
27,23,42.23417
25,25,42.288313
21,29,42.350327
37,13,42.379333
28,22,42.434346
29,21,42.483357
28,22,42.532368
20,30,42.599383
26,24,42.652395
20,30,42.71841
30,20,42.762419
40,10,42.785425
6,44,42.881447
27,23,42.933459
33,17,42.970466
32,18,43.010476
21,29,43.07449
29,21,43.122501
27,23,43.172512
32,18,43.211521
18,32,43.281537
30,20,43.324546
35,15,43.358554
28,22,43.405565
-61,11,43.429569
31,19,43.470579
-67,17,43.509588
-63,13,43.538594
40,10,43.561599
34,16,43.597608
32,18,43.637755
16,34,43.710771
27,23,43.760782
32,18,43.798791
34,16,43.833798
34,16,43.868806
37,13,43.896813
38,12,43.923819
40,10,43.945824
14,36,44.021841
34,16,44.056849
37,13,44.084855
33,17,44.122864
23,27,44.181878
34,16,44.216885
33,17,44.254893
35,15,44.287901
37,13,44.317035
38,12,44.343041
33,17,44.38105
-52,2,44.386051
28,22,44.434061
40,10,44.456067
37,13,44.485073
40,10,44.507078
34,16,44.56009
-52,2,44.570093
30,20,44.641109
30,20,44.698121
36,14,44.743131
-63,13,44.773138
-57,7,44.794142
35,15,44.82915
25,25,44.888164
37,13,44.917171
35,15,44.950178
34,16,44.98634
38,12,45.013346
21,29,45.831656
40,10,45.854662
-65,15,45.886669
32,18,45.925677
31,19,45.967687
33,17,46.005696
34,16,46.039703
38,12,46.066709
-72,22,46.114721
14,36,46.192738
42,8,46.210742
32,18,46.250751
42,8,46.279758
29,21,46.349935
36,14,46.400975
25,25,46.478993
37,13,46.514
40,10,46.539006
-64,14,46.571013
36,14,46.608021
40,10,46.632028
36,14,46.666035
-57,7,46.683039
30,20,46.728049
37,13,46.757056
33,17,46.794064
34,16,46.830072
32,18,46.871082
39,11,46.897088
40,10,46.919092
24,26,46.977105
-61,11,47.00211
36,14,47.033118
41,9,47.054122
37,13,47.083129
37,13,47.112135
35,15,47.145143
38,12,47.17215
37,13,47.203156
35,15,47.238164
30,20,47.285175
33,17,47.325183
36,14,47.359191
34,16,47.3972
30,20,47.44421
35,15,47.480218
36,14,47.514226
25,25,47.57324
30,20,47.62025
25,25,47.678263
29,21,47.729393
40,10,47.756399
12,38,47.85142
32,18,47.899432
36,14,47.93644
37,13,47.972448
37,13,48.006456
29,21,48.058468
28,22,48.112479
37,13,48.145487
33,17,48.189497
31,19,48.237508
-76,26,48.302522
29,21,48.355534
36,14,48.391542
35,15,48.429551
24,26,48.494566
-52,2,48.499567
37,13,48.532574
34,16,48.572583
36,14,48.608591
32,18,48.653601
34,16,48.694611
39,11,48.721617
18,32,48.800635
33,17,48.842644
38,12,48.873651
38,12,48.904658
29,21,48.95767
33,17,48.999679
38,12,49.030687
35,15,49.068695
31,19,49.116947
42,8,49.136951
15,35,49.223971
-69,19,49.271982
32,18,49.316992
36,14,49.352003
39,11,49.380009
37,13,49.412016
35,15,49.451025
22,28,49.524041
30,20,49.574053
-52,2,49.580054
34,16,49.622064
37,13,49.658072
38,12,49.689079
38,12,49.721086
37,13,49.755094
33,17,49.799104
36,14,49.834111
23,27,49.902127
25,25,49.989146
40,10,50.029156
35,15,50.083168
37,13,50.132178
38,12,50.170187
38,12,50.203194
38,12,50.235201
37,13,50.270209
27,23,50.329223
39,11,50.357229
36,14,50.393237
34,16,50.434247
40,10,50.462713
40,10,50.490719
34,16,50.535729
38,12,50.568737
37,13,50.604745
39,11,50.635752
37,13,50.67176
36,14,50.71477
34,16,50.75778
35,15,50.799789
28,22,50.860803
24,26,50.930819
33,17,50.977829
31,19,51.029841
37,13,51.822276
39,11,51.845282
-62,12,51.871287
38,12,51.896293
34,16,51.934302
36,14,51.964308
32,18,52.002317
28,22,52.049327
27,23,52.097339
40,10,52.119343
34,16,52.153351
38,12,52.179356
36,14,52.209363
40,10,52.230369
38,12,52.257374
36,14,52.290382
42,8,52.308386
37,13,52.338392
33,17,52.375401
40,10,52.396406
39,11,52.420411
36,14,52.450418
39,11,52.475424
40,10,52.497429
34,16,52.530436
38,12,52.556442
35,15,52.587449
39,11,52.611454
31,19,52.651464
27,23,52.700475
35,15,52.732482
38,12,52.757487
35,15,52.789494
40,10,52.8115
35,15,52.843507
38,12,52.869512
36,14,52.900519
41,9,52.919523
39,11,52.943529
33,17,52.981538
40,10,53.002542
37,13,53.030549
38,12,53.055554
32,18,53.094563
42,8,53.111567
37,13,53.138573
38,12,53.164713
38,12,53.189719
28,22,53.235729
32,18,53.273738
35,15,53.305745
37,13,53.333751
38,12,53.359757
31,19,53.398766
39,11,53.422772
36,14,53.452779
38,12,53.478784
24,26,53.533796
32,18,53.571805
36,14,53.601812
25,25,53.653824
32,18,53.691832
-58,8,53.708836
35,15,53.740844
35,15,53.772851
37,13,53.799857
-55,5,53.810859
35,15,53.848869
38,12,53.887876
33,17,53.938887
38,12,53.980898
37,13,54.019906
37,13,54.055915
38,12,54.08392
36,14,54.120929
39,11,54.145934
35,15,54.179942
38,12,54.206948
26,24,54.26096
38,12,54.287966
34,16,54.323974
38,12,54.350981
28,22,54.398991
28,22,54.446002
34,16,54.48001
33,17,54.517018
26,24,54.568147
38,12,54.594153
31,19,54.637163
42,8,54.655167
32,18,54.693175
37,13,54.721181
41,9,54.740186
40,10,54.762191
29,21,54.806201
31,19,54.84721
38,12,54.873216
40,10,54.89422
34,16,54.929228
38,12,54.955234
21,29,55.015248
33,17,55.051256
40,10,55.073261
27,23,55.123272
42,8,55.140276
-64,14,55.171283
36,14,55.205291
36,14,55.237298
36,14,55.270305
35,15,55.303313
35,15,55.33732
-53,3,55.344322
34,16,55.37833
34,16,55.412338
34,16,55.446345
38,12,55.471351
40,10,55.493356
39,11,55.517361
38,12,55.542367
35,15,55.574374
40,10,55.595378
26,24,55.64539
34,16,55.678397
37,13,55.706403
41,9,55.725408
40,10,55.747412
28,22,55.792423
41,9,55.812428
39,11,55.835433
22,28,55.893449
31,19,55.933458
36,14,55.963465
39,11,55.98647
31,19,56.025478
36,14,56.055485
39,11,56.07849
40,10,56.099495
35,15,56.130502
38,12,56.156508
37,13,56.183514
32,18,56.221523
39,11,56.244527
37,13,56.271533
37,13,57.010537
38,12,57.036543
38,12,57.061549
40,10,57.083554
36,14,57.112561
33,17,57.147568
24,26,57.201581
39,11,57.224586
38,12,57.249591
40,10,57.271596
35,15,57.303603
38,12,57.33261
35,15,57.367618
-67,17,57.405626
34,16,57.439634
38,12,57.46564
42,8,57.482644
-65,15,57.514651
42,8,57.531656
38,12,57.55766
35,15,57.588667
34,16,57.622675
38,12,57.647681
36,14,57.677688
35,15,57.708694
33,17,57.744703
37,13,57.771709
35,15,57.803716
34,16,57.837723
38,12,57.862729
37,13,57.890735
42,8,57.907739
37,13,57.935745
38,12,57.960751
40,10,57.982756
31,19,58.022765
39,11,58.045771
37,13,58.072777
42,8,58.090781
36,14,58.119787
39,11,58.142792
37,13,58.170799
32,18,58.208807
37,13,58.235813
31,19,58.275822
35,15,58.306829
39,11,58.330835
30,20,58.372844
-55,5,58.383847
39,11,58.407851
40,10,58.429857
38,12,58.455863
33,17,58.491871
42,8,58.508875
29,21,58.553885
40,10,58.574889
37,13,58.602896
-52,2,58.607897
39,11,58.631902
36,14,58.661909
39,11,58.686915
33,17,58.723923
33,17,58.760931
40,10,58.782936
29,21,58.826946
33,17,58.863955
38,12,58.88896
36,14,58.918967
36,14,58.948974
31,19,58.987983
35,15,59.01999
40,10,59.040995
23,27,59.097007
38,12,59.122013
40,10,59.143018
40,10,59.165022
28,22,59.211033
35,15,59.24204
42,8,59.260044
38,12,59.28505
35,15,59.317057
34,16,59.350065
38,12,59.37607
39,11,59.399201
42,8,59.416205
39,11,59.440211
40,10,59.462215
40,10,59.48322
-56,6,59.496223
40,10,59.518228
36,14,59.548235
38,12,59.57324
38,12,59.599246
37,13,59.626253
36,14,59.656259
31,19,59.696268
35,15,59.728275
40,10,59.74928
39,11,59.773285
38,12,59.798291
37,13,59.826298
38,12,59.852304
37,13,59.88031
37,13,59.907316
38,12,59.933321
35,15,59.964329
37,13,59.992342
40,10,60.013342
41,9,60.032347
34,16,60.066354
40,10,60.087359
36,14,60.116365
34,16,60.150373
37,13,60.177379
40,10,60.199384
31,19,60.238393
42,8,60.256397
31,19,60.295406
39,11,60.319411
38,12,60.344417
38,12,60.369422
37,13,60.397429
30,20,60.439438
-58,8,60.457442
40,10,60.479447
38,12,60.505453
35,15,60.53846
36,14,60.568467
-53,3,60.575469
34,16,60.609476
34,16,60.642484
38,12,60.668489
35,15,60.700497
35,15,60.731504
39,11,60.755509
38,12,60.780515
42,8,60.797519
22,28,60.856532
36,14,60.885538
39,11,60.909544
35,15,60.940551
38,12,60.966557
40,10,60.988562
32,18,61.02557
30,20,61.06758
42,8,61.085584
37,13,61.11359
34,16,61.147598
36,14,61.177604
30,20,61.220614
31,19,61.260623
39,11,61.284629
37,13,61.311635
41,9,61.33164
35,15,62.080808
42,8,62.097812
40,10,62.119817
42,8,62.137821
33,17,62.173829
40,10,62.194834
40,10,62.216838
38,12,62.241844
40,10,62.263849
-60,10,62.284854
40,10,62.305859
36,14,62.335865
36,14,62.364872
37,13,62.392878
40,10,62.413883
36,14,62.442889
40,10,62.464895
32,18,62.501903
41,9,62.521907
36,14,62.550914
25,25,62.602926
-60,10,62.62393
40,10,62.644935
40,10,62.66694
37,13,62.693946
36,14,62.723092
38,12,62.749098
38,12,62.774103
36,14,62.80411
39,11,62.828115
32,18,62.866124
34,16,62.903132
40,10,62.924137
35,15,62.956144
34,16,62.991152
-58,8,63.008156
38,12,63.034162
33,17,63.07017
35,15,63.101177
38,12,63.127183
40,10,63.149188
40,10,63.171193
