#{"t_start": 1661119013.9433084, "env_id": "env.spec.id"}
r,l,t
-99,49,1.347022
-89,39,1.402035
-86,36,1.453046
-54,4,1.459048
-68,18,1.485054
-78,28,1.525063
-62,12,1.542066
-63,13,1.560071
-83,33,1.607081
-59,9,1.620084
-62,12,1.637088
-56,6,1.64609
-70,20,1.674097
-69,19,1.701102
-95,45,1.765117
-52,2,1.768117
-55,5,1.775119
-71,21,1.805126
-52,2,1.808127
-52,2,1.811127
-74,24,1.845135
-76,26,1.882143
-59,9,1.895146
-58,8,1.907149
-64,14,1.927154
-68,18,1.953159
-62,12,1.970163
-54,4,1.976165
-62,12,1.993168
-126,76,2.100193
-74,24,2.1342
-62,12,2.152205
-58,8,2.166207
-75,25,2.201216
-66,16,2.224221
-55,5,2.232222
-57,7,2.242225
-85,35,2.291236
-53,3,2.296237
-62,12,2.313241
-72,22,2.345248
-64,14,2.365358
-73,23,2.399366
-58,8,2.411368
-64,14,2.431373
-66,16,2.455378
-53,3,2.459379
-86,36,2.512391
-59,9,2.525394
-61,11,2.541398
-70,20,2.570404
-83,33,2.617415
-53,3,2.622416
-86,36,2.675428
-58,8,2.687431
-61,11,2.703434
-61,11,2.719438
-58,8,2.731441
-84,34,2.780452
-75,25,2.816459
-78,28,2.856469
-81,31,2.901479
-71,21,2.931486
-73,23,2.964493
-54,4,2.970495
-58,8,2.982497
-52,2,2.985498
-68,18,3.011504
-86,36,3.063516
-69,19,3.090522
-70,20,3.119528
-65,15,3.140533
-54,4,3.147535
-61,11,3.163538
-53,3,3.168539
-66,16,3.191545
-53,3,3.195545
-68,18,3.221552
-81,31,3.266562
-77,27,3.30457
-66,16,3.327575
-109,59,3.412595
-57,7,3.422598
-76,26,3.45971
-78,28,3.499718
-78,28,3.540729
-67,17,3.564733
-63,13,3.583738
-71,21,3.613744
-64,14,3.633749
-63,13,3.652753
-53,3,3.657754
-66,16,3.680759
-93,43,3.741014
-63,13,3.760019
-71,21,3.789026
-64,14,3.80903
-64,14,3.829034
-60,10,3.844038
-65,15,3.865042
-88,38,3.918054
-109,59,4.001073
-60,10,4.016076
-75,25,4.051084
